id,start,end,emotion,valence,arousal,dominance,transcription
Ses05F_script03_1_M007,36.45,38.54,exc,4.0,3.5,3.0,With the most perfect poise.
Ses05F_script03_1_M008,39.56,45.76,xxx,4.0,4.0,4.0,"[LAUGHTER] Oh, the things that ought to matter most dreadfully don't seem to matter at all when one's happy, do they?"
Ses05F_script03_1_M009,49.45,51.73,xxx,2.5,3.5,3.5,"Darling, don't say that."
Ses05F_script03_1_M010,61.08,64.19,xxx,4.0,3.5,3.5,"Meaning that sacred and beautiful thing, love?"
Ses05F_script03_1_M011,65.45,73.67,exc,3.0,4.5,4.5,"What does it all mean?  That's what I asked myself in my ceaseless quest for ultimate truth.  Dear God, what does it all mean?"
Ses05F_script03_1_M012,74.92,78.21,xxx,4.0,3.5,3.5,"You mustn't be serious my dear one, that's just what they want."
Ses05F_script03_1_M013,78.73,93.54,exc,4.0,4.0,4.0,"All the futile mortals who try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything, all their sacred shibboleths.  Flippancy brings out the acid in their damned sweetness and light."
Ses05F_script03_1_M014,95.55,99.38,exc,3.5,3.5,3.0,Certainly you must.  We're figures of fun alright [LAUGHTER].
Ses05F_script03_1_M015,109.23,110.75,exc,3.0,3.0,3.0,Who knows?
Ses05F_script03_1_M016,113.34,117.41,exc,3.0,3.5,3.5,"No, that fire will fade along with our passion."
Ses05F_script03_1_M017,118.58,121.07,exc,3.5,3.5,3.0,It all depends on how well we played.
Ses05F_script03_1_M018,123.74,125.92,exc,3.5,3.5,3.5,"Yes, yes, with all his might."
Ses05F_script03_1_M019,127.43,133.54,exc,3.5,4.5,3.5,"No, no it isn't.  Death is very laughable.  Come such a cunning little mystery all done with mirrors."
Ses05F_script03_1_M020,135.75,145.34,exc,3.5,4.0,4.0,"no, So is everyone else in the long run.  Let's be superficial and pity the poor philosophers.  Let's blow trumpets and squeakers and --"
Ses05F_script03_1_M021,145.35,154.33,exc,4.5,4.0,4.0,enjoy the party as long as we can like very little quite idiotic schoolchildren. [garbage] Let's savor the delight of the moment.
Ses05F_script03_1_M022,154.34,161.04,exc,4.0,3.5,4.5,"Darling, come here and kiss me before your body rots and worms pop in and out of your eye sockets."
Ses05F_script03_1_M023,162.41,173.96,xxx,4.5,4.0,4.0,"I don't mind what you do, see, you could paint your body green all over and dance naked through the Place Vendome and run off with every man in the world.  And I shan't say a word as long as I know that you love me best."
Ses05F_script03_1_M024,179.08,183.24,exc,4.0,4.0,3.5,Do you remember that awful scene we had in Venice?
Ses05F_script03_1_M025,184.34,189.23,exc,3.0,3.5,3.0,The one where you bought that little painted wooden snake and put it on my bed.
Ses05F_script03_1_M026,193.75,196.37,exc,2.5,3.5,4.0,"Horrible thing, I hate it."
Ses05F_script03_1_M027,200.14,202.1,exc,4.5,3.5,3.0,How long did that row last?
Ses05F_script03_1_M028,204.58,211.55,exc,2.5,3.5,4.0,The worst one was in Cannes when your curling irons burnt a hole in my new dressing gown.
Ses05F_script03_1_M029,212.82,216.95,exc,4.5,3.5,3.0,"Oh, that was quite a rouser, wasn't it?"
Ses05F_script03_1_M030,218.47,220.62,neu,3.5,3.0,3.0,"Oh, I didn't hit you very hard."
Ses05F_script03_1_M031,226.49,229.45,exc,4.5,4.0,4.0,[LAUGHTER] I shall never forget his face.
Ses05F_script03_1_M032,230.61,233.32,exc,4.0,4.0,3.0,"Oh, we were very much younger then."
Ses05F_script03_1_M033,234.04,242.05,exc,2.5,4.0,3.5,"Oh, As a matter of fact, the real cause of that row was Peter Burden."
Ses05F_script01_3_F000,5.4211,8.7432,hap,3.5,2.0,2.5,You're the only one I know who loves his parents.
Ses05F_script01_3_F001,11.858,13.6306,hap,4.0,2.5,2.5,"No, it's good."
Ses05F_script01_3_F002,15.3432,20.1605,hap,3.5,2.5,2.5,It's so lovely here.  The air is sweet.
Ses05F_script01_3_F003,21.9032,26.8707,hap,4.0,2.0,3.0,No.  But I'm not going to stay.
Ses05F_script01_3_F004,28.6434,31.56,xxx,2.5,2.0,3.0,Well your mother has much as told me to leave.
Ses05F_script01_3_F005,31.8182,39.2895,xxx,3.0,3.0,2.5,"Well, you saw that! And you.  You've been-"
Ses05F_script01_3_F006,41.1223,44.5,sad,3.0,2.0,2.5,Well sort of embarrassed soon as I came.
Ses05F_script01_3_F007,55.0634,59.41,xxx,3.5,2.0,3.0,I figured they would- your mother at least.
Ses05F_script01_3_F008,62.5848,66.9114,neu,3.5,2.5,3.0,"Well, from her point of view why else would I come?"
Ses05F_script01_3_F009,80.2716,84.1875,hap,4.5,3.5,3.5,I guess this is why I came.
Ses05F_script01_3_F010,121.9347,125.1796,xxx,3.0,2.5,3.5,"Chris, I've been ready for a long time."
Ses05F_script01_3_F011,128.9754,132.4406,xxx,3.0,2.0,2.5,I almost got married two years ago.
Ses05F_script01_3_F012,135.0145,137.17,xxx,3.5,2.0,3.0,You started to write me.
Ses05F_script01_3_F013,139.942,141.47,xxx,4.0,2.0,2.5,Every day since.
Ses05F_script01_3_F014,143.3972,153.5827,xxx,5.0,3.5,3.0,Well I was waiting for you!  I mean I didn't-until then you hadn't written and when you write- when you wrote what did you say?  I mean you sure can be ambiguous Chris.
Ses05F_script01_3_F015,174.8649,182.3262,hap,4.0,4.0,3.5,I'll never forgive you.  Why did you wait so long?  All this time I've been wondering if I was a fool for thinking of you!
Ses05F_script01_3_F016,187.2937,189.6,hap,3.5,2.0,3.0,"Not like that, you're not."
Ses05F_script01_3_F017,191.1696,199.0315,hap,2.5,3.0,3.0,"Like Larry's brother.  Do it like you, Chris.  Chris, what's the matter?"
Ses05F_script01_3_F018,202.5468,204.5999,xxx,2.5,3.0,3.0,"No, what is it, your mother?"
Ses05F_script01_3_F019,208.8263,215.3462,xxx,2.5,2.0,3.0,"What is it?  Even in your letters, there is something ashamed."
Ses05F_script01_3_F020,228.5963,231.1802,sad,2.5,2.0,3.0,It wouldn't work like this.
Ses05F_script01_3_F021,241.576,243.2685,neu,3.0,2.5,3.0,yeah sure.
Ses05F_script01_3_F022,247.4448,249.2376,sad,2.5,2.5,2.5,how many?
Ses05F_script01_3_F023,251.9617,253.9647,sad,2.0,2.0,2.5,Oh gee.
Ses05F_script01_3_F024,404.1923,406.66,neu,3.0,2.5,2.5,Do you still feel like that?
Ses05F_script01_3_F025,410.4317,427.7079,sad,2.5,3.5,4.5,"Because you can't feel like that anymore Chris, you hear me?  I mean everything that you have, you deserve.  And that includes me.  And your father?  Your father put hundreds of planes in the air, you should be proud.  A man should be paid for that."
Ses05F_script01_3_F026,431.1832,434.1377,hap,4.5,3.5,3.0,What would I do with a fortune?
Ses05F_script01_3_M000,8.3326,12.4188,hap,4.0,3.5,3.0,I know.  It's going out of style isn't it?
Ses05F_script01_3_M001,20.2306,22.3539,xxx,4.0,3.0,3.0,So you're not sorry you came?
Ses05F_script01_3_M002,27.1111,28.6434,sur,3.0,2.5,2.0,Why?
Ses05F_script01_3_M003,31.0871,32.1086,xxx,2.5,3.0,2.5,Well--
Ses05F_script01_3_M004,39.0692,40.63,neu,3.0,2.5,3.0,What?
Ses05F_script01_3_M005,44.9982,55.0133,hap,3.5,4.0,2.5,Well the plan was to kind of sneak up on you over a period of a week or so.  But uh- they take it for granted that we're all set.
Ses05F_script01_3_M006,60.041,62.42,neu,3.0,3.0,2.5,How did you know?
Ses05F_script01_3_M007,67.1718,79.4103,xxx,3.5,3.0,2.0,"Well, would you want to?  I guess you know this is why I asked you to come."
Ses05F_script01_3_M008,85.54,94.31,hap,5.0,4.0,4.5,"Anne, I love you.  I love you a great deal.  I love you!"
Ses05F_script01_3_M009,94.3104,109.8564,exc,4.5,4.5,4.5,"I- I -I have no imagination, that's all I know what to say, I-I'm embarrassing you. I I didn't want to tell you here.  I wanted it to be some place different, some place where we could be new to each other you know."
Ses05F_script01_3_M010,110.0,122.3654,exc,2.0,4.5,4.5,"You feel it's wrong here, don't you- this yard, this chair?  I want you to be ready for me Annie.  I don't want to win you away from anything."
Ses05F_script01_3_M011,125.0194,128.9253,xxx,2.5,3.0,2.5,"Then, he's gone forever-you're sure?"
Ses05F_script01_3_M012,132.8012,135.4151,xxx,3.0,3.0,3.0,Why didn't you?
Ses05F_script01_3_M013,138.5399,140.9135,xxx,3.5,3.5,2.5,You felt something that far back?
Ses05F_script01_3_M014,141.8148,144.3186,xxx,4.5,4.0,3.5,"Annie, why didn't you say something to me?"
Ses05F_script01_3_M015,153.7129,157.2081,xxx,4.0,4.0,3.5,"Give me a kiss, Ann. Give me a-"
Ses05F_script01_3_M016,157.779,166.9028,exc,5.0,4.5,4.5,Oh God- I kissed Annie! I can't believe I kissed Annie!  How long I've wanted to do this.
Ses05F_script01_3_M017,181.565,186.793,exc,4.5,4.5,4.0,"Oh Annie, we're going to live now.  I'm going to make you so happy."
Ses05F_script01_3_M018,189.6673,191.5201,xxx,2.5,3.5,2.5,I kissed you.
Ses05F_script01_3_M019,199.9128,203.06,xxx,2.5,3.5,2.5,Let's Let's drive someplace.  I- I want to be alone with you.
Ses05F_script01_3_M020,204.1092,206.7232,xxx,2.0,3.0,2.5,"No, nothing like that."
Ses05F_script01_3_M021,215.9071,222.6172,sad,2.0,2.5,3.5,"Yeah, I suppose I have been.  But it's going from me."
Ses05F_script01_3_M022,225.4415,227.755,xxx,2.0,2.5,2.5,I don't know how to start.
Ses05F_script01_3_M023,232.5647,236.2579,sad,2.0,3.0,2.0,"It's- It's mixed up with so many other things, I-"
Ses05F_script01_3_M024,238.1007,242.0467,sad,3.0,3.5,3.0,Remember when I was overseas?  I was in command of the company.
Ses05F_script01_3_M025,244.7207,247.1344,sad,2.5,2.5,3.5,Yeah.  I lost them.
Ses05F_script01_3_M026,249.9286,252.0118,sad,2.0,2.5,3.0,just about all.
Ses05F_script01_3_M027,255.6227,262.738,sad,2.5,3.0,3.5,Takes a little time to toss something like that off you know because they weren't just men-
Ses05F_script01_3_M028,264.1301,276.4087,sad,3.0,4.0,4.0,"for instance, there's this one time.  It had been raining for several days.  And this kid came up to me and gave me his last pair of dry socks. you know, He just put them in my pocket."
Ses05F_script01_3_M029,276.8093,291.71,sad,3.5,4.0,4.0,"I know that- that's not a big thing, but it's just the kind of guys I had. They didn't die. They- They killed themselves for each other."
Ses05F_script01_3_M030,291.7219,296.8998,sad,2.5,4.0,4.5,I mean that exactly that-a little more selfish and they would have still been here today.
Ses05F_script01_3_M031,298.402,308.0466,sad,2.5,3.5,4.0,"And I got an ideal, watching them all go down.  Everything was being destroyed see and-"
Ses05F_script01_3_M032,308.277,319.1635,sad,3.0,3.5,4.5,"but it seemed to me that something new was being created at the same time, a kind of responsibility, man for man.  Do you understand me?"
Ses05F_script01_3_M033,319.6242,333.7856,sad,3.0,4.5,4.5,And to show that-to-to bring that back onto the earth again like a- like a monument.  And everyone would have it standing behind them and- and it would make a difference for them.
Ses05F_script01_3_M034,337.0306,347.24,sad,2.5,3.5,4.0,And then I went home and it was incredible.  It had no meaning here.
Ses05F_script01_3_M035,349.3378,361.057,sad,2.0,3.5,4.0,"It was all like some kind of bus accident to them.  I went back to work with my dad, in that whole rat race again."
Ses05F_script01_3_M036,363.4706,376.47,sad,1.5,3.5,4.5,And I felt what you said- ashamed somehow-because nobody had changed at all.  It seemed to make suckers out of a whole lot of guys. and
Ses05F_script01_3_M037,377.39,393.2457,sad,1.5,4.5,4.5,"It felt wrong to be alive-to open that bank-book; to buy that new car; to look at that new refrigerator.  I mean, you can take those things out of the war, but if you drive that car, you have to know that that comes from the love that a man has for a man.  And you've got to be a little bit better than that!"
Ses05F_script01_3_M038,393.2758,402.6099,xxx,1.0,4.0,4.5,"And if you're not, then it's all just loot and it's got blood on it, and I don't want any of it!  And, I guess that included you."
Ses05F_script01_3_M039,407.96,410.7823,exc,3.0,4.0,3.5,"I I want you now, Annie."
Ses05F_script01_3_M040,426.7965,431.8242,hap,4.0,4.5,4.5,"Oh Annie.  Annie, I am going to make you a fortune!"
Ses05M_script02_2_F000,7.82,9.43,neu,3.0,2.0,2.0,About what?
Ses05M_script02_2_F001,11.2,12.66,neu,2.6667,2.0,2.0,It's ridiculous.
Ses05M_script02_2_F002,17.12,23.43,xxx,2.3333,3.0,3.0,It's P.R. somebody sold you a bill of goods that this magical thing would be happening on the beach.
Ses05M_script02_2_F003,24.65,35.74,xxx,2.3333,3.3333,3.3333,"Sure.  Everybody is told the same thing, it keeps us all excited.  It keeps us all coming back for more.  It keeps us thinking that life is gonna start now any minute if we can just find the right spot and get in on the action."
Ses05M_script02_2_F004,38.0,41.54,fru,2.0,3.6667,2.6667,"I'm sorry.  It's just, it's it's just fish to me."
Ses05M_script02_2_F005,50.06,57.12,ang,1.6667,4.3333,3.6667,"God damn it, Augie.  Seriously, you always ask me that.  Why do you ask me that?  I hate it.  It's so insulting."
Ses05M_script02_2_F006,57.81,62.07,fru,2.0,3.6667,2.6667,I just - We just have different ideas of what this night is suppose to look like.
Ses05M_script02_2_F007,71.03,76.17,xxx,2.0,3.3333,2.6667,"For God's sake, Augie.  It's- Grow up, we're not going to see the grunion."
Ses05M_script02_2_F008,77.39,80.15,fru,2.3333,2.6667,2.6667,We We don't ever.  Have we ever?
Ses05M_script02_2_F009,82.38,84.86,ang,2.3333,3.3333,3.0,"Twice is every time we've tried, that's ever"
Ses05M_script02_2_F010,85.51,102.0,ang,1.6667,4.0,4.0,"No, we won't.  It's like waiting up for Santa Clause or something.  I feel like as though my whole life is going to be standing on the beach waiting with my eyes opened expectantly, my hands clasped neatly in front of me, waiting for fish to show up.  And the fish will not show up."
Ses05M_script02_2_F011,104.9,107.06,fru,2.3333,3.0,3.0,You don't understand anything I am saying.
Ses05M_script02_2_F012,110.14,118.09,sad,2.0,2.6667,2.3333,I did want to see it.  I always want to see it.  I just- I keep thinking this will be the time and it never is.
Ses05M_script02_2_F013,150.43,182.34,sad,2.3333,2.3333,2.6667,Do you remember the first time that we came to see the grunion?  It was about four years ago right after we got married.  We thought I was pregnant.  We had a bottle of champagne and no glasses.  You asked me to dance.  We took off our shoes.  And while we were dancing you said the most intimate things to me right in my ear so I could feel them as much as hear them.
Ses05M_script02_2_F014,183.24,193.33,sad,2.0,2.3333,2.3333,"And I remember thinking to myself, finally.  I am as happy as I am supposed to be."
Ses05M_script02_2_F015,201.29,207.03,sad,2.0,1.6667,1.6667,"Dancing barefoot in the sand, drinking champagne out of the bottle."
Ses05M_script02_2_F016,216.61,222.9,sad,2.0,2.0,2.0,I would rather not remember some things.  I'd rather not hope for something.
Ses05M_script02_2_F017,230.0,231.32,sad,2.3333,1.3333,1.6667,No.
Ses05M_script02_2_F018,233.49,234.98,sad,2.3333,2.3333,1.6667,No.
Ses05M_script02_2_F019,235.42,236.54,sad,2.0,2.0,1.6667,No.
Ses05M_script02_2_F020,239.52,241.31,xxx,3.6667,2.6667,2.3333,[LAUGHTER] No.
Ses05M_script02_2_F021,246.05,247.28,xxx,2.0,2.6667,2.6667,No.
Ses05M_script02_2_F022,247.84,248.74,sad,2.3333,2.0,2.0,No.
Ses05M_script02_2_F023,253.07,257.37,sad,1.6667,2.6667,2.3333,I just want- I just want things to turn out the way they are supposed to.
Ses05M_script02_2_F024,302.37,306.32,xxx,2.0,3.0,2.6667,This?  What is this?  This isn't even anything.
Ses05M_script02_2_F025,306.99,312.1983,xxx,2.0,3.0,3.3333,"Sure, this is standing on the beach.  This is waiting.  This is fighting."
Ses05M_script02_2_F026,313.83,318.2969,sad,2.0,2.3333,2.0,But this isn't at all what I wanted it to be.
Ses05M_script02_2_F027,322.11,332.19,sad,2.0,2.6667,2.0,"This is just this.  I mean, it's a lot and everything.  But it's not, you know, something else.  Am I making any sense?"
Ses05M_script02_2_F028,333.65,345.96,sad,2.3333,2.3333,2.0,"I know that, Augie.  I do.  I know that. And and I know that this meant a lot to you and and it's special, you know, with the sand and the moon but."
Ses05M_script02_2_F029,346.93,351.62,sad,2.3333,1.6667,2.0,But I just couldn't help thinking about being somewhere else.
Ses05M_script02_2_F030,356.84,358.42,sad,2.0,2.0,2.0,I didn't say that.
Ses05M_script02_2_F031,362.33,368.72,sad,1.6667,2.0,2.0,"For heavens sake, Augie, whatever I am doing, I'd rather it be with you."
Ses05M_script02_2_F032,370.29,381.75,sad,2.0,2.0,2.3333,"Yes.  Don't you know that? I mean, You're probably the one you wishes you were with somebody else, somebody who didn't take everything so hard and who knew how to enjoy herself."
Ses05M_script02_2_F033,390.54,394.59,xxx,3.3333,2.0,2.3333,"Okay.  Well, we're in the wrong spot but we're with the right person."
Ses05M_script02_2_F034,402.0482,411.26,hap,4.0,2.3333,2.0,"Yes, I did notice that.  It does look really beautiful over the water.  Big old white moon."
Ses05M_script02_2_F035,416.1773,418.43,xxx,4.3333,3.0,2.6667,"Augie, you brought refreshments."
Ses05M_script02_2_F036,419.28,421.95,xxx,4.0,3.0,2.3333,"Well, then we don't need glasses."
Ses05M_script02_2_F037,428.3,441.78,hap,3.6667,2.6667,2.3333,"No.  I'm beginning to think you might be right. I think  this might be the spot after all.  Augie, I'm sorry."
Ses05M_script02_2_F038,448.68,450.69,hap,3.6667,2.6667,2.3333,Or not.
Ses05M_script02_2_M000,4.15,8.32,exc,4.0,3.0,2.6667,"Well, so, what do you think?"
Ses05M_script02_2_M001,9.29,11.52,exc,3.3333,3.6667,2.3333,What I was just saying.
Ses05M_script02_2_M002,12.63,17.92,fru,2.6667,3.6667,3.0,It certainly is not.  It's slightly exaggerated scientific fact.
Ses05M_script02_2_M003,22.96,25.45,xxx,3.0,3.3333,3.0,"I'm not the only one, look at all these people."
Ses05M_script02_2_M004,36.34,38.54,xxx,3.0,2.3333,2.0,Are we talking about the same thing?
Ses05M_script02_2_M005,41.6,50.71,neu,3.0,3.0,2.0,"uh, Carla Can I ask you a question?  no, don't get upset, but are you having your period?"
Ses05M_script02_2_M006,56.09,58.19,fru,2.3333,3.3333,2.6667,What's bugging you then?
Ses05M_script02_2_M007,61.56,71.64,fru,2.6667,4.0,3.3333,"It's not that complicated.  We come down here, the grunions arrive, they do their little fish thing.  We say ooh, awe, look at the little fish.  And then they go home and we go home."
